model,dataset,definition,outcome,scope,n_seeds,n_problems,numerator_count,denominator_count,estimate,binomial_wilson95_lower,binomial_wilson95_upper,cluster_ci95_lower,cluster_ci95_upper,contrast
llama,math,first_chain_wrong,samecap_repair_plurality,leave_out:271828,2,400,77.0,248.0,0.31048387096774194,0.2561568464281733,0.3705924567239895,0.24714828897338403,0.37899635439681834,
llama,math,first_chain_wrong,long_repair_plurality,all_seeds,3,400,126.0,383.0,0.3289817232375979,0.28382885073271535,0.37753112759184115,0.2707317073170732,0.39285714285714285,
llama,math,first_chain_wrong,long_repair_plurality,leave_out:42,2,400,95.0,268.0,0.35447761194029853,0.299632473827501,0.41343557569525924,0.2894712743396954,0.4247104247104247,
llama,math,first_chain_wrong,long_repair_plurality,leave_out:314159,2,400,77.0,250.0,0.308,0.2540382619773145,0.3677729250289361,0.24497991967871485,0.3765194890993173,
llama,math,first_chain_wrong,long_repair_plurality,leave_out:271828,2,400,80.0,248.0,0.3225806451612903,0.2674894110249218,0.3830844046919965,0.25951264406691466,0.3920039215686274,
llama,math,first_chain_wrong,samecap_repair_any,all_seeds,3,400,193.0,383.0,0.5039164490861618,0.4540535796123699,0.553701535387831,0.43718442511961003,0.5714285714285714,
llama,math,first_chain_wrong,samecap_repair_any,leave_out:42,2,400,140.0,268.0,0.5223880597014925,0.4626929976832546,0.5814503793132437,0.45097860962566844,0.5956678700361011,
llama,math,first_chain_wrong,samecap_repair_any,leave_out:314159,2,400,123.0,250.0,0.492,0.4306200826658989,0.553622050126028,0.4199134199134199,0.5642864552459989,
llama,math,first_chain_wrong,samecap_repair_any,leave_out:271828,2,400,123.0,248.0,0.4959677419354839,0.4342787342300211,0.5577797615817269,0.42412210749199103,0.5701754385964912,
llama,math,first_chain_wrong,long_repair_any,all_seeds,3,400,202.0,383.0,0.5274151436031331,0.4773916194698273,0.5768941855315797,0.459089046199702,0.5960601424317686,
llama,math,first_chain_wrong,long_repair_any,leave_out:42,2,400,147.0,268.0,0.5485074626865671,0.4886609303637539,0.6069830531286593,0.4758273128989268,0.6217228464419475,
llama,math,first_chain_wrong,long_repair_any,leave_out:314159,2,400,128.0,250.0,0.512,0.4503271111274396,0.5733096896846697,0.44017094017094016,0.5846774193548387,
llama,math,first_chain_wrong,long_repair_any,leave_out:271828,2,400,129.0,248.0,0.5201612903225806,0.45815072537368945,0.5815567955675697,0.4470565953654189,0.5941422594142259,
llama,math,first_chain_wrong,incremental_plurality_helpful,all_seeds,3,400,6.0,383.0,0.015665796344647518,0.0071990396344130785,0.03375173867406403,0.005025125628140704,0.029411764705882353,
llama,math,first_chain_wrong,incremental_plurality_helpful,leave_out:42,2,400,5.0,268.0,0.018656716417910446,0.007994708436192623,0.04292268613909146,0.003816793893129771,0.03636363636363636,
llama,math,first_chain_wrong,incremental_plurality_helpful,leave_out:314159,2,400,4.0,250.0,0.016,0.006239224570471172,0.040409809341119166,0.0037313432835820895,0.03375527426160337,
llama,math,first_chain_wrong,incremental_plurality_helpful,leave_out:271828,2,400,3.0,248.0,0.012096774193548387,0.004122365520547384,0.034955627700977904,0.0,0.027906976744186046,
llama,math,first_chain_wrong,incremental_plurality_harmful,all_seeds,3,400,1.0,383.0,0.0026109660574412533,0.0004610484021501972,0.014639346572323604,0.0,0.008333333333333333,
llama,math,first_chain_wrong,incremental_plurality_harmful,leave_out:42,2,400,1.0,268.0,0.0037313432835820895,0.0006589776591822208,0.020829498918436256,0.0,0.01195219123505976,
llama,math,first_chain_wrong,incremental_plurality_harmful,leave_out:314159,2,400,1.0,250.0,0.004,0.0007064475340650966,0.022305785565415914,0.0,0.012875536480686695,
llama,math,first_chain_wrong,incremental_plurality_harmful,leave_out:271828,2,400,0.0,248.0,0.0,0.0,0.015253480656769713,0.0,0.0,
llama,math,first_chain_wrong,incremental_net,all_seeds,3,400,5.0,383.0,0.013054830287206266,,,0.0,0.02763975695652777,
llama,math,first_chain_wrong,incremental_net,leave_out:42,2,400,4.0,268.0,0.014925373134328358,,,0.0,0.033962264150943396,
llama,math,first_chain_wrong,incremental_net,leave_out:314159,2,400,3.0,250.0,0.012,,,-0.004132231404958678,0.031007751937984496,
llama,math,first_chain_wrong,incremental_net,leave_out:271828,2,400,3.0,248.0,0.012096774193548387,,,0.0,0.027906976744186046,
llama,all,complete_plurality_correct,harm,all_seeds,3,800,36.0,1650.0,0.02181818181818182,0.015801038150070806,0.030056718297015998,0.014801657785671996,0.02957159845030939,A_to_B_resampling
llama,all,complete_plurality_correct,harm,leave_out:42,2,800,25.0,1096.0,0.02281021897810219,0.015497456764784649,0.03345637961671134,0.013888888888888888,0.032787248575747004,A_to_B_resampling
llama,all,complete_plurality_correct,harm,leave_out:314159,2,800,24.0,1103.0,0.021758839528558477,0.014664842188665879,0.03217245181361122,0.01358695652173913,0.030697776417788657,A_to_B_resampling
llama,all,complete_plurality_correct,harm,leave_out:271828,2,800,23.0,1101.0,0.02089009990917348,0.0139599370347349,0.03115192804126868,0.012831205720427277,0.029684601113172542,A_to_B_resampling
llama,all,complete_plurality_correct,certain_harm,all_seeds,3,800,21.0,1650.0,0.012727272727272728,0.008339391757122599,0.01937877831063125,0.0073125029225962895,0.018746338605741066,A_to_B_resampling
llama,all,complete_plurality_correct,certain_harm,leave_out:42,2,800,15.0,1096.0,0.013686131386861315,0.00831129877270601,0.02245809853386639,0.006947281201362323,0.021435228331780055,A_to_B_resampling
llama,all,complete_plurality_correct,certain_harm,leave_out:314159,2,800,13.0,1103.0,0.011786038077969175,0.0069006282290636906,0.020060287069943353,0.005751541927379577,0.018683689944638624,A_to_B_resampling
llama,all,complete_plurality_correct,certain_harm,leave_out:271828,2,800,14.0,1101.0,0.012715712988192553,0.007589411213815718,0.021230523598081766,0.006398537477148081,0.019608718487394945,A_to_B_resampling
llama,all,complete_plurality_correct,possible_harm,all_seeds,3,800,47.0,1650.0,0.028484848484848484,0.02148821228537513,0.03767190750655583,0.01980183171286535,0.03775913237273883,A_to_B_resampling
llama,all,complete_plurality_correct,possible_harm,leave_out:42,2,800,34.0,1096.0,0.03102189781021898,0.022283345041619277,0.04303648650730796,0.020353920902474766,0.0425531914893617,A_to_B_resampling
llama,all,complete_plurality_correct,possible_harm,leave_out:314159,2,800,31.0,1103.0,0.028105167724388033,0.019869548237907892,0.03961635039372287,0.01857004056360506,0.03873873873873874,A_to_B_resampling
llama,all,complete_plurality_correct,possible_harm,leave_out:271828,2,800,29.0,1101.0,0.02633969118982743,0.01840110123776678,0.0375720506809742,0.016775396085740912,0.0368325366214452,A_to_B_resampling
llama,all,complete_all_correct,harm,all_seeds,3,800,1.0,1013.0,0.0009871668311944718,0.00017428044480969013,0.005570429086869805,0.0,0.0030959752321981426,A_to_B_resampling
llama,all,complete_all_correct,harm,leave_out:42,2,800,1.0,677.0,0.0014771048744460858,0.0002607928845801922,0.008318970796104427,0.0,0.004622496147919877,A_to_B_resampling
llama,all,complete_all_correct,harm,leave_out:314159,2,800,1.0,678.0,0.0014749262536873156,0.0002604081641731015,0.008306772292699452,0.0,0.004622496147919877,A_to_B_resampling
llama,all,complete_all_correct,harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,A_to_B_resampling
llama,all,complete_all_correct,certain_harm,all_seeds,3,800,0.0,1013.0,0.0,0.0,0.0037778345752634305,0.0,0.0,A_to_B_resampling
llama,all,complete_all_correct,certain_harm,leave_out:42,2,800,0.0,677.0,0.0,4.336808689942018e-19,0.005642222239738499,0.0,0.0,A_to_B_resampling
llama,all,complete_all_correct,certain_harm,leave_out:314159,2,800,0.0,678.0,0.0,0.0,0.005633947262957977,0.0,0.0,A_to_B_resampling
llama,all,complete_all_correct,certain_harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,A_to_B_resampling
llama,all,complete_all_correct,possible_harm,all_seeds,3,800,1.0,1013.0,0.0009871668311944718,0.00017428044480969013,0.005570429086869805,0.0,0.0030959752321981426,A_to_B_resampling
llama,all,complete_all_correct,possible_harm,leave_out:42,2,800,1.0,677.0,0.0014771048744460858,0.0002607928845801922,0.008318970796104427,0.0,0.004622496147919877,A_to_B_resampling
llama,all,complete_all_correct,possible_harm,leave_out:314159,2,800,1.0,678.0,0.0014749262536873156,0.0002604081641731015,0.008306772292699452,0.0,0.004622496147919877,A_to_B_resampling
llama,all,complete_all_correct,possible_harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,A_to_B_resampling
llama,all,complete_plurality_correct,harm,all_seeds,3,800,36.0,1650.0,0.02181818181818182,0.015801038150070806,0.030056718297015998,0.014801657785671996,0.02957159845030939,A_to_C_combined
llama,all,complete_plurality_correct,harm,leave_out:42,2,800,25.0,1096.0,0.02281021897810219,0.015497456764784649,0.03345637961671134,0.013888888888888888,0.032787248575747004,A_to_C_combined
llama,all,complete_plurality_correct,harm,leave_out:314159,2,800,24.0,1103.0,0.021758839528558477,0.014664842188665879,0.03217245181361122,0.01358695652173913,0.030697776417788657,A_to_C_combined
llama,all,complete_plurality_correct,harm,leave_out:271828,2,800,23.0,1101.0,0.02089009990917348,0.0139599370347349,0.03115192804126868,0.012831205720427277,0.029684601113172542,A_to_C_combined
llama,all,complete_plurality_correct,certain_harm,all_seeds,3,800,20.0,1650.0,0.012121212121212121,0.007860226416613426,0.018648637892518225,0.0068879148403256105,0.01800761323796143,A_to_C_combined
llama,all,complete_plurality_correct,certain_harm,leave_out:42,2,800,14.0,1096.0,0.012773722627737226,0.007624101723662282,0.021326851675417757,0.006278026905829596,0.020276965327256955,A_to_C_combined
llama,all,complete_plurality_correct,certain_harm,leave_out:314159,2,800,13.0,1103.0,0.011786038077969175,0.0069006282290636906,0.020060287069943353,0.005751541927379577,0.018683689944638624,A_to_C_combined
llama,all,complete_plurality_correct,certain_harm,leave_out:271828,2,800,13.0,1101.0,0.011807447774750226,0.006913186285030806,0.020096534053077108,0.0057137435619409056,0.018600943689576536,A_to_C_combined
llama,all,complete_plurality_correct,possible_harm,all_seeds,3,800,47.0,1650.0,0.028484848484848484,0.02148821228537513,0.03767190750655583,0.01980183171286535,0.03775913237273883,A_to_C_combined
llama,all,complete_plurality_correct,possible_harm,leave_out:42,2,800,34.0,1096.0,0.03102189781021898,0.022283345041619277,0.04303648650730796,0.020353920902474766,0.0425531914893617,A_to_C_combined
llama,all,complete_plurality_correct,possible_harm,leave_out:314159,2,800,31.0,1103.0,0.028105167724388033,0.019869548237907892,0.03961635039372287,0.01857004056360506,0.03873873873873874,A_to_C_combined
llama,all,complete_plurality_correct,possible_harm,leave_out:271828,2,800,29.0,1101.0,0.02633969118982743,0.01840110123776678,0.0375720506809742,0.016775396085740912,0.0368325366214452,A_to_C_combined
llama,all,complete_all_correct,harm,all_seeds,3,800,1.0,1013.0,0.0009871668311944718,0.00017428044480969013,0.005570429086869805,0.0,0.0030959752321981426,A_to_C_combined
llama,all,complete_all_correct,harm,leave_out:42,2,800,1.0,677.0,0.0014771048744460858,0.0002607928845801922,0.008318970796104427,0.0,0.004622496147919877,A_to_C_combined
llama,all,complete_all_correct,harm,leave_out:314159,2,800,1.0,678.0,0.0014749262536873156,0.0002604081641731015,0.008306772292699452,0.0,0.004622496147919877,A_to_C_combined
llama,all,complete_all_correct,harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,A_to_C_combined
llama,all,complete_all_correct,certain_harm,all_seeds,3,800,0.0,1013.0,0.0,0.0,0.0037778345752634305,0.0,0.0,A_to_C_combined
llama,all,complete_all_correct,certain_harm,leave_out:42,2,800,0.0,677.0,0.0,4.336808689942018e-19,0.005642222239738499,0.0,0.0,A_to_C_combined
llama,all,complete_all_correct,certain_harm,leave_out:314159,2,800,0.0,678.0,0.0,0.0,0.005633947262957977,0.0,0.0,A_to_C_combined
llama,all,complete_all_correct,certain_harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,A_to_C_combined
llama,all,complete_all_correct,possible_harm,all_seeds,3,800,1.0,1013.0,0.0009871668311944718,0.00017428044480969013,0.005570429086869805,0.0,0.0030959752321981426,A_to_C_combined
llama,all,complete_all_correct,possible_harm,leave_out:42,2,800,1.0,677.0,0.0014771048744460858,0.0002607928845801922,0.008318970796104427,0.0,0.004622496147919877,A_to_C_combined
llama,all,complete_all_correct,possible_harm,leave_out:314159,2,800,1.0,678.0,0.0014749262536873156,0.0002604081641731015,0.008306772292699452,0.0,0.004622496147919877,A_to_C_combined
llama,all,complete_all_correct,possible_harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,A_to_C_combined
llama,all,complete_plurality_correct,harm,all_seeds,3,800,0.0,1650.0,0.0,0.0,0.0023227491366877183,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,harm,leave_out:42,2,800,0.0,1096.0,0.0,0.0,0.003492738694187007,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,harm,leave_out:314159,2,800,0.0,1103.0,0.0,0.0,0.0034706495587787985,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,harm,leave_out:271828,2,800,0.0,1101.0,0.0,0.0,0.003476932178843551,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,certain_harm,all_seeds,3,800,0.0,1650.0,0.0,0.0,0.0023227491366877183,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,certain_harm,leave_out:42,2,800,0.0,1096.0,0.0,0.0,0.003492738694187007,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,certain_harm,leave_out:314159,2,800,0.0,1103.0,0.0,0.0,0.0034706495587787985,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,certain_harm,leave_out:271828,2,800,0.0,1101.0,0.0,0.0,0.003476932178843551,0.0,0.0,B_to_C_tokens
llama,all,complete_plurality_correct,possible_harm,all_seeds,3,800,24.0,1650.0,0.014545454545454545,0.009793802682080056,0.021552284661540383,0.009068923821039904,0.02045877247365158,B_to_C_tokens
llama,all,complete_plurality_correct,possible_harm,leave_out:42,2,800,17.0,1096.0,0.01551094890510949,0.009706550374248953,0.024699734747308168,0.008810378792579265,0.023214285714285715,B_to_C_tokens
llama,all,complete_plurality_correct,possible_harm,leave_out:314159,2,800,18.0,1103.0,0.016319129646418858,0.010347216015878433,0.025648416875524088,0.00922509225092251,0.023963522439858883,B_to_C_tokens
llama,all,complete_plurality_correct,possible_harm,leave_out:271828,2,800,13.0,1101.0,0.011807447774750226,0.006913186285030806,0.020096534053077108,0.00617828773168579,0.018433179723502304,B_to_C_tokens
llama,all,complete_all_correct,harm,all_seeds,3,800,0.0,1013.0,0.0,0.0,0.0037778345752634305,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,harm,leave_out:42,2,800,0.0,677.0,0.0,4.336808689942018e-19,0.005642222239738499,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,harm,leave_out:314159,2,800,0.0,678.0,0.0,0.0,0.005633947262957977,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,certain_harm,all_seeds,3,800,0.0,1013.0,0.0,0.0,0.0037778345752634305,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,certain_harm,leave_out:42,2,800,0.0,677.0,0.0,4.336808689942018e-19,0.005642222239738499,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,certain_harm,leave_out:314159,2,800,0.0,678.0,0.0,0.0,0.005633947262957977,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,certain_harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,B_to_C_tokens
llama,all,complete_all_correct,possible_harm,all_seeds,3,800,1.0,1013.0,0.0009871668311944718,0.00017428044480969013,0.005570429086869805,0.0,0.0030959752321981426,B_to_C_tokens
llama,all,complete_all_correct,possible_harm,leave_out:42,2,800,1.0,677.0,0.0014771048744460858,0.0002607928845801922,0.008318970796104427,0.0,0.004622496147919877,B_to_C_tokens
llama,all,complete_all_correct,possible_harm,leave_out:314159,2,800,1.0,678.0,0.0014749262536873156,0.0002604081641731015,0.008306772292699452,0.0,0.004622496147919877,B_to_C_tokens
llama,all,complete_all_correct,possible_harm,leave_out:271828,2,800,0.0,671.0,0.0,0.0,0.005692387108828774,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,harm,all_seeds,3,400,17.0,1082.0,0.015711645101663587,0.00983243113415961,0.025017462018559762,0.008325624421831638,0.024208972110346016,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,harm,leave_out:42,2,400,12.0,720.0,0.016666666666666666,0.009559295137113292,0.028904181196577696,0.007072135785007072,0.027701791525313012,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,11.0,722.0,0.015235457063711912,0.008528162083705347,0.02707390846029452,0.006896551724137931,0.024897127619222754,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,11.0,722.0,0.015235457063711912,0.008528162083705347,0.02707390846029452,0.006924968295383578,0.024861878453038673,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,9.0,1082.0,0.00831792975970425,0.004382189895751663,0.015732587121894723,0.003629681795071353,0.01416464064432865,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,6.0,720.0,0.008333333333333333,0.0038246771208173937,0.0180605832875924,0.00273224043715847,0.015449981431438541,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,5.0,722.0,0.006925207756232687,0.0029615563927873753,0.016107978217681056,0.001388888888888889,0.013850415512465374,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,7.0,722.0,0.009695290858725761,0.0047041775052028304,0.019876202416442744,0.002840909090909091,0.017711171662125342,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,21.0,1082.0,0.019408502772643253,0.012728930861298083,0.029488520358957784,0.010938924339106655,0.029383908015963165,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,16.0,720.0,0.022222222222222223,0.01372409973980345,0.035791520544075,0.011095700416088766,0.03516226740434958,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,14.0,722.0,0.019390581717451522,0.011585109214073375,0.032283229296692195,0.009722222222222222,0.03021978021978022,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,12.0,722.0,0.01662049861495845,0.009532745845382662,0.02882474735420578,0.007112122963274279,0.027548209366391185,A_to_B_resampling
llama,gsm8k,complete_all_correct,harm,all_seeds,3,400,1.0,735.0,0.0013605442176870747,0.00024020984875583462,0.007666031403620556,0.0,0.004285867565910482,A_to_B_resampling
llama,gsm8k,complete_all_correct,harm,leave_out:42,2,400,1.0,488.0,0.0020491803278688526,0.00036182227664883094,0.011514888634831463,0.0,0.00646551724137931,A_to_B_resampling
llama,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,1.0,493.0,0.002028397565922921,0.0003581517591554756,0.011399037012005944,0.0,0.006382978723404255,A_to_B_resampling
llama,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,A_to_B_resampling
llama,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,735.0,0.0,4.336808689942018e-19,0.005199300573665274,0.0,0.0,A_to_B_resampling
llama,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,488.0,0.0,0.0,0.007810359927576922,0.0,0.0,A_to_B_resampling
llama,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,493.0,0.0,4.336808689942018e-19,0.007731759804852504,0.0,0.0,A_to_B_resampling
llama,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,A_to_B_resampling
llama,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,1.0,735.0,0.0013605442176870747,0.00024020984875583462,0.007666031403620556,0.0,0.004285867565910482,A_to_B_resampling
llama,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,1.0,488.0,0.0020491803278688526,0.00036182227664883094,0.011514888634831463,0.0,0.00646551724137931,A_to_B_resampling
llama,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,1.0,493.0,0.002028397565922921,0.0003581517591554756,0.011399037012005944,0.0,0.006382978723404255,A_to_B_resampling
llama,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,A_to_B_resampling
llama,gsm8k,complete_plurality_correct,harm,all_seeds,3,400,17.0,1082.0,0.015711645101663587,0.00983243113415961,0.025017462018559762,0.008325624421831638,0.024208972110346016,A_to_C_combined
llama,gsm8k,complete_plurality_correct,harm,leave_out:42,2,400,12.0,720.0,0.016666666666666666,0.009559295137113292,0.028904181196577696,0.007072135785007072,0.027701791525313012,A_to_C_combined
llama,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,11.0,722.0,0.015235457063711912,0.008528162083705347,0.02707390846029452,0.006896551724137931,0.024897127619222754,A_to_C_combined
llama,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,11.0,722.0,0.015235457063711912,0.008528162083705347,0.02707390846029452,0.006924968295383578,0.024861878453038673,A_to_C_combined
llama,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,9.0,1082.0,0.00831792975970425,0.004382189895751663,0.015732587121894723,0.003629681795071353,0.01416464064432865,A_to_C_combined
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,6.0,720.0,0.008333333333333333,0.0038246771208173937,0.0180605832875924,0.00273224043715847,0.015449981431438541,A_to_C_combined
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,5.0,722.0,0.006925207756232687,0.0029615563927873753,0.016107978217681056,0.001388888888888889,0.013850415512465374,A_to_C_combined
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,7.0,722.0,0.009695290858725761,0.0047041775052028304,0.019876202416442744,0.002840909090909091,0.017711171662125342,A_to_C_combined
llama,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,21.0,1082.0,0.019408502772643253,0.012728930861298083,0.029488520358957784,0.010938924339106655,0.029383908015963165,A_to_C_combined
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,16.0,720.0,0.022222222222222223,0.01372409973980345,0.035791520544075,0.011095700416088766,0.03516226740434958,A_to_C_combined
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,14.0,722.0,0.019390581717451522,0.011585109214073375,0.032283229296692195,0.009722222222222222,0.03021978021978022,A_to_C_combined
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,12.0,722.0,0.01662049861495845,0.009532745845382662,0.02882474735420578,0.007112122963274279,0.027548209366391185,A_to_C_combined
llama,gsm8k,complete_all_correct,harm,all_seeds,3,400,1.0,735.0,0.0013605442176870747,0.00024020984875583462,0.007666031403620556,0.0,0.004285867565910482,A_to_C_combined
llama,gsm8k,complete_all_correct,harm,leave_out:42,2,400,1.0,488.0,0.0020491803278688526,0.00036182227664883094,0.011514888634831463,0.0,0.00646551724137931,A_to_C_combined
llama,gsm8k,complete_all_correct,harm,leave_out:314159,2,400,1.0,493.0,0.002028397565922921,0.0003581517591554756,0.011399037012005944,0.0,0.006382978723404255,A_to_C_combined
llama,gsm8k,complete_all_correct,harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,A_to_C_combined
llama,gsm8k,complete_all_correct,certain_harm,all_seeds,3,400,0.0,735.0,0.0,4.336808689942018e-19,0.005199300573665274,0.0,0.0,A_to_C_combined
llama,gsm8k,complete_all_correct,certain_harm,leave_out:42,2,400,0.0,488.0,0.0,0.0,0.007810359927576922,0.0,0.0,A_to_C_combined
llama,gsm8k,complete_all_correct,certain_harm,leave_out:314159,2,400,0.0,493.0,0.0,4.336808689942018e-19,0.007731759804852504,0.0,0.0,A_to_C_combined
llama,gsm8k,complete_all_correct,certain_harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,A_to_C_combined
llama,gsm8k,complete_all_correct,possible_harm,all_seeds,3,400,1.0,735.0,0.0013605442176870747,0.00024020984875583462,0.007666031403620556,0.0,0.004285867565910482,A_to_C_combined
llama,gsm8k,complete_all_correct,possible_harm,leave_out:42,2,400,1.0,488.0,0.0020491803278688526,0.00036182227664883094,0.011514888634831463,0.0,0.00646551724137931,A_to_C_combined
llama,gsm8k,complete_all_correct,possible_harm,leave_out:314159,2,400,1.0,493.0,0.002028397565922921,0.0003581517591554756,0.011399037012005944,0.0,0.006382978723404255,A_to_C_combined
llama,gsm8k,complete_all_correct,possible_harm,leave_out:271828,2,400,0.0,489.0,0.0,0.0,0.007794512316163981,0.0,0.0,A_to_C_combined
llama,gsm8k,complete_plurality_correct,harm,all_seeds,3,400,0.0,1082.0,0.0,2.168404344971009e-19,0.003537771365689277,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,harm,leave_out:42,2,400,0.0,720.0,0.0,4.336808689942018e-19,0.005307044483128602,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,harm,leave_out:314159,2,400,0.0,722.0,0.0,0.0,0.0052924213325255725,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,harm,leave_out:271828,2,400,0.0,722.0,0.0,0.0,0.0052924213325255725,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,certain_harm,all_seeds,3,400,0.0,1082.0,0.0,2.168404344971009e-19,0.003537771365689277,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:42,2,400,0.0,720.0,0.0,4.336808689942018e-19,0.005307044483128602,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:314159,2,400,0.0,722.0,0.0,0.0,0.0052924213325255725,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,certain_harm,leave_out:271828,2,400,0.0,722.0,0.0,0.0,0.0052924213325255725,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,possible_harm,all_seeds,3,400,11.0,1082.0,0.010166358595194085,0.005686097176453798,0.018112458874960838,0.004608294930875576,0.016651248843663275,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:42,2,400,9.0,720.0,0.0125,0.006589987450810247,0.023584380920240143,0.005471956224350205,0.021067415730337078,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:314159,2,400,9.0,722.0,0.012465373961218837,0.006571695175283639,0.02351953005753908,0.005449405920406309,0.021037868162692847,B_to_C_tokens
llama,gsm8k,complete_plurality_correct,possible_harm,leave_out:271828,2,400,4.0,722.0,0.00554016620498615,0.002156509063599618,0.014157602891280244,0.001358695652173913,0.011251758087201125,B_to_C_tokens
llama,gsm8k,complete_all_correct,harm,all_seeds,3,400,0.0,735.0,0.0,4.336808689942018e-19,0.005199300573665274,0.0,0.0,B_to_C_tokens
llama,gsm8k,complete_all_correct,harm,leave_out:42,2,400,0.0,488.0,0.0,0.0,0.007810359927576922,0.0,0.0,B_to_C_tokens
